1734859896.007000,46.502458,12.937799,1590.316632,91.4,6.525388,6.1,11.7
1734859898.007000,46.502453,12.938012,1588.422922,90.5,6.578589,6.2,11.6
1734859900.008000,46.502447,12.938217,1585.145922,86.3,5.825377,6.2,11.4
1734859903.009000,46.502409,12.938401,1582.406198,112.0,6.458636,5.1,11.0
1734859905.010000,46.502376,12.938540,1579.153259,113.4,2.681173,4.6,11.1
1734859913.006000,46.502418,12.938675,1576.429604,89.1,1.301288,11.6,11.1
1734859928.008000,46.502392,12.938801,1576.916277,119.0,3.264594,4.9,10.1
1734859931.008000,46.502350,12.938995,1575.067352,118.2,3.836473,4.8,10.1
1734859935.006000,46.502320,12.939126,1570.672966,109.2,1.266230,5.0,10.7
1734859948.008000,46.502299,12.939272,1568.771188,121.7,3.613225,6.6,10.6
1734859951.005000,46.502238,12.939413,1566.838889,117.1,4.095476,5.4,10.4
1734859953.005000,46.502213,12.939559,1565.961552,102.3,5.342387,5.4,10.6
1734859955.010000,46.502208,12.939720,1564.551095,98.9,5.014701,5.4,10.7
1734859958.005000,46.502181,12.939894,1563.256792,109.7,4.638730,6.1,10.5
1734859960.008000,46.502211,12.940050,1561.846991,93.7,5.483029,6.1,10.3
1734859962.010000,46.502142,12.940203,1559.998741,136.0,6.761384,6.5,10.4
1734859964.009000,46.502092,12.940318,1557.489917,120.8,5.187016,4.8,10.4
1734859966.008000,46.501997,12.940404,1555.116388,161.5,6.449965,5.9,10.6
1734859968.008000,46.501906,12.940540,1551.968572,129.6,6.293076,6.1,10.6
1734859970.012000,46.501805,12.940685,1549.915881,144.9,8.656429,6.1,10.7
1734859972.010000,46.501737,12.940885,1546.032802,100.2,8.136426,5.6,10.6
1734859974.010000,46.501796,12.941105,1542.964055,54.1,9.706111,5.6,10.5
1734859976.007000,46.501868,12.941318,1541.625594,69.8,9.586143,4.5,10.4
1734859977.009000,46.501924,12.941428,1540.526111,50.4,10.323926,3.8,10.3
1734859978.012000,46.501990,12.941522,1536.091196,45.2,9.779864,3.7,10.4
1734859980.008000,46.502088,12.941691,1533.953003,51.1,8.729578,3.7,10.5
1734859982.002000,46.502192,12.941824,1530.039721,40.0,8.641035,4.0,10.7
1734859984.010000,46.502341,12.941972,1526.896606,34.2,9.565243,4.0,11.1
1734859986.012000,46.502529,12.942041,1523.481538,13.2,10.388139,3.7,11.7
1734859987.008000,46.502642,12.942057,1519.888677,10.1,12.048285,3.7,11.9
1734859988.012000,46.502755,12.942086,1518.262120,13.0,12.660188,3.7,11.9
1734859989.009000,46.502874,12.942109,1515.748672,3.2,12.673223,3.5,11.9
1734859990.009000,46.502988,12.942112,1512.208894,3.0,12.722045,3.8,11.6
1734859991.010000,46.503099,12.942118,1510.824918,3.9,12.172889,3.7,11.8
1734859992.010000,46.503202,12.942137,1508.538513,6.9,12.159309,4.1,11.9
1734859994.004000,46.503335,12.942154,1505.780683,2.0,8.748742,3.9,11.9
1734859996.007000,46.503474,12.942153,1502.791534,4.0,11.098990,4.2,12.0
1734859997.010000,46.503578,12.942171,1501.519849,8.8,11.590072,4.2,12.1
1734859998.004000,46.503683,12.942173,1499.955244,4.2,11.275990,4.2,12.4
1734859999.008000,46.503792,12.942189,1497.838851,7.2,11.988944,4.7,13.1
1734860000.010000,46.503910,12.942249,1497.096027,15.2,12.787023,4.7,13.7
1734860001.005000,46.504031,12.942343,1495.677747,20.2,13.568303,4.6,13.9
1734860002.008000,46.504112,12.942447,1493.722398,21.9,12.273638,4.5,14.2
1734860004.012000,46.504271,12.942500,1489.548489,10.0,11.292850,12.5,14.8
1734860005.010000,46.504367,12.942532,1488.122524,15.4,11.249823,5.3,15.0
1734860007.009000,46.504484,12.942507,1485.186122,0.9,9.336490,6.2,14.5
1734860009.005000,46.504644,12.942559,1482.921573,18.7,9.820347,6.2,14.0
1734860011.007000,46.504771,12.942689,1482.216548,28.7,8.766735,6.3,13.1
1734860013.010000,46.504884,12.942776,1480.434674,348.2,6.667709,7.1,13.1
1734860017.005000,46.504990,12.942686,1478.569350,18.9,6.536914,7.4,12.3
1734860018.999000,46.505098,12.942746,1477.657559,31.0,6.240527,7.4,11.7
1734860021.005000,46.505189,12.942859,1477.220535,36.0,7.507805,7.3,11.8
1734860023.008000,46.505293,12.942963,1474.821659,42.7,6.636802,6.2,12.5
1734860025.009000,46.505420,12.943110,1473.002931,29.5,9.593496,6.4,13.2
1734860027.006000,46.505518,12.943129,1469.979396,22.4,6.098307,7.8,13.0
1734860029.003000,46.505638,12.943255,1468.135028,28.6,7.680414,7.1,12.7
1734860031.008000,46.505762,12.943340,1466.004636,25.5,8.789081,5.5,12.1
1734860034.012000,46.505889,12.943367,1461.233249,4.2,6.874144,4.8,11.7
1734860036.008000,46.505976,12.943414,1461.246842,37.2,6.518732,4.6,11.4
1734860038.009000,46.506078,12.943523,1458.642857,45.0,6.911437,4.4,11.6
1734860040.007000,46.506059,12.943701,1457.215447,90.3,5.581477,3.7,11.5
1734860042.006000,46.506038,12.943889,1454.833039,76.6,6.891210,3.7,11.5
1734860044.008000,46.506034,12.944087,1452.705481,87.7,7.788445,4.3,11.3
1734860045.007000,46.506032,12.944218,1450.031301,98.1,9.287115,5.2,11.4
1734860047.006000,46.506018,12.944446,1445.745180,87.6,8.827682,6.4,11.7
1734860048.010000,46.506016,12.944585,1443.514818,90.0,10.462688,5.2,11.9
1734860049.012000,46.506011,12.944726,1442.061403,90.0,10.023188,5.1,11.9
1734860051.012000,46.506071,12.944927,1434.812009,64.2,9.214589,7.2,11.8
1734860053.010000,46.506133,12.945126,1432.001804,66.0,8.660917,5.2,11.6
1734860055.007000,46.506217,12.945334,1428.695616,64.5,9.535725,6.0,12.0
1734860057.000000,46.506342,12.945523,1424.903387,41.4,8.674853,5.9,12.2
1734860059.006000,46.506402,12.945679,1422.182449,63.9,6.617959,5.2,12.1
1734860061.010000,46.506454,12.945834,1420.848452,61.7,7.425361,4.9,11.4
1734860063.009000,46.506532,12.945995,1418.924340,40.9,5.486000,4.3,11.1
1734860066.012000,46.506618,12.946160,1415.282779,58.8,6.102143,3.7,10.9
1734860068.003000,46.506722,12.946264,1412.129655,28.2,7.147302,3.8,11.3
1734860070.009000,46.506861,12.946392,1410.433436,39.9,8.546814,3.8,12.2
1734860072.006000,46.506963,12.946451,1406.009032,7.0,4.805092,4.1,12.2
1734860074.006000,46.507061,12.946499,1401.923866,29.3,5.449872,5.2,11.9
1734860076.009000,46.507159,12.946656,1398.293384,45.8,8.114367,5.2,11.9
1734860077.008000,46.507231,12.946745,1396.554962,34.9,8.931026,5.3,12.4
1734860078.005000,46.507328,12.946800,1392.061688,23.0,9.985411,7.7,13.0
1734860079.010000,46.507471,12.946880,1391.525498,24.7,11.949846,5.3,14.0
1734860083.008000,46.507577,12.946898,1381.592700,348.9,7.149507,5.5,13.7
1734860085.008000,46.507692,12.946835,1379.762576,0.4,6.814348,6.0,13.6
1734860087.007000,46.507820,12.946890,1378.873409,9.1,6.717311,6.4,13.9
1734860089.008000,46.507957,12.946988,1377.461637,21.9,7.321171,4.8,13.7
1734860091.000000,46.508066,12.947043,1376.396610,10.4,6.199182,4.3,13.1
1734860093.008000,46.508176,12.947015,1375.548001,346.0,4.502926,3.5,12.3
1734860097.003000,46.508235,12.946890,1374.469787,313.1,3.882701,4.0,11.5
1734860101.004000,46.508335,12.946775,1372.216391,326.0,4.894253,5.0,11.6
1734860102.999000,46.508447,12.946682,1370.011779,331.0,6.843600,5.1,12.4
1734860105.005000,46.508614,12.946572,1368.572545,336.8,9.251276,5.6,14.1
1734860106.003000,46.508706,12.946518,1366.936373,340.5,9.053471,5.4,14.1
1734860107.007000,46.508789,12.946458,1365.462245,340.0,9.956834,5.7,14.8
1734860108.005000,46.508892,12.946399,1364.656786,343.7,11.896695,5.5,14.8
1734860109.009000,46.508994,12.946338,1362.841937,344.9,11.653117,6.6,14.5
